RespondantID,Sex,BD_Month,BD_Year,Race_Ethnicity,HGA_Dad,HGA_Mom,SampleType,ResponseParent_Income,NonResponseParent_Income,ResponseParent_Relation,Age,Region,FamilyIncome,HighestDegree,MaritalStatus,EmploymentStatus,YearIncome,Arrests_SLI,GeneralHealth,Depression,Breadwinner,Time1_Income
2995,1,8,1983,4,16,18,1,55000,60000,1,36,2,NA,4,1,1,150000,NA,1,0,1,115000
2998,2,9,1981,4,14,14,1,21000,10000,1,38,2,46750,2,0,1,45000,NA,3,3,0,31000
3008,1,3,1983,2,12,12,1,30000,40000,1,36,2,47004,2,1,1,47000,NA,1,0,1,70000
3009,2,7,1981,4,12,12,1,38000,42000,1,38,2,51200,4,4,1,51200,NA,3,0,1,80000
3010,2,9,1982,4,12,14,1,43000,12000,1,37,NA,NA,5,1,1,40000,NA,1,0,0,55000
3011,1,1,1984,4,12,14,1,43000,12000,1,35,2,80000,4,1,0,NA,NA,1,0,0,55000
3015,1,7,1983,4,17,18,1,61000,28000,2,36,2,244250,3,1,1,78000,NA,2,0,1,89000
3016,1,11,1984,4,14,16,1,46000,55000,1,34,2,195000,4,1,1,100000,NA,2,0,1,101000
3018,2,10,1982,4,13,14,1,15000,40000,1,36,2,NA,2,0,1,20000,NA,2,0,1,55000
3019,1,6,1981,4,15,13,1,30000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,70000
3020,1,12,1982,4,15,13,1,30000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,70000
3023,2,7,1980,4,12,12,1,33000,63000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,96000
3024,1,6,1983,4,10,12,1,33000,63000,1,36,2,113000,4,1,1,63000,NA,1,0,1,96000
3027,1,5,1984,4,12,12,1,40000,60000,1,35,2,32000,2,0,1,32000,NA,3,0,1,100000
3032,1,6,1983,4,11,12,1,5000,47000,1,36,2,77000,2,1,1,77000,NA,4,0,1,52000
3033,1,11,1984,4,11,12,1,5000,47000,1,35,2,30000,0,1,1,30000,NA,3,0,1,52000
3034,1,8,1984,4,12,13,1,9000,25000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34000
3039,2,9,1982,4,14,12,1,25000,30000,1,37,2,102000,2,1,1,42000,NA,2,0,1,55000
3043,1,8,1984,4,NA,12,1,10000,60000,1,35,2,NA,2,1,1,58000,NA,1,0,1,70000
3045,2,6,1984,4,12,12,1,12600,21000,2,35,3,NA,4,1,1,59000,NA,1,0,0,33600
3048,1,9,1980,4,12,12,1,25000,40000,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,65000
3051,2,1,1983,4,12,20,1,42000,55000,1,36,3,189000,4,1,1,64000,NA,2,0,1,97000
3055,1,7,1982,4,11,12,1,18000,6000,1,37,2,50000,2,1,1,43000,NA,1,0,0,24000
3059,1,6,1982,4,14,16,1,45000,60000,1,37,4,123100,4,0,1,103000,NA,2,0,1,105000
3063,1,3,1982,4,12,12,1,60000,15000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,75000
3072,1,1,1983,4,14,19,1,25000,24000,1,37,2,86000,4,0,1,86000,NA,5,2,0,49000
3073,2,7,1980,4,12,14,1,1000,70000,1,39,2,60010,4,1,0,NA,NA,4,0,1,71000
3074,1,1,1983,4,12,14,1,1000,70000,1,36,2,153000,5,1,1,80000,NA,2,0,1,71000
3076,1,6,1982,2,12,14,1,32000,49000,1,37,2,90000,5,1,1,90000,NA,3,0,1,81000
3084,1,11,1980,4,18,15,1,20000,256094,1,39,4,NA,7,1,1,328451,NA,1,0,1,276094
3085,2,3,1983,4,18,15,1,20000,256094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,276094
3086,2,12,1983,4,10,12,1,400,43000,1,35,2,74301,2,1,1,52301,NA,2,0,1,43400
3087,2,10,1983,4,12,16,1,38000,17500,1,36,2,70000,4,1,1,35000,NA,2,0,0,55500
3090,1,6,1980,4,12,14,1,50000,40000,2,39,3,60000,2,1,1,NA,NA,2,0,1,90000
3091,1,11,1984,4,14,14,1,50000,40000,2,35,3,105000,4,1,1,75000,NA,1,0,1,90000
3093,2,3,1982,4,11,12,1,27000,29000,1,37,2,87100,3,1,1,49000,NA,3,1,1,56000
3101,1,2,1982,1,13,13,1,27000,40000,1,37,2,294000,2,3,1,84000,1,2,0,1,67000
3103,1,8,1984,1,6,12,1,8000,5000,1,35,3,80000,2,0,1,25000,NA,3,0,0,13000
3106,1,4,1982,4,13,20,1,48000,50000,1,37,2,NA,4,0,1,39000,NA,2,0,1,98000
3107,1,6,1983,4,14,12,1,20000,25000,1,36,2,43000,2,3,1,43000,NA,2,0,1,45000
3125,2,1,1982,4,13,12,1,32000,15000,2,37,2,NA,4,1,1,35000,NA,2,0,1,47000
3127,1,10,1984,4,12,12,1,35000,10000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45000
3130,1,11,1984,4,12,12,1,50000,10000,1,34,2,83000,4,1,1,40000,NA,1,0,0,60000
3134,2,3,1982,4,16,16,1,20000,40000,1,37,4,116000,5,2,1,56000,NA,3,0,1,60000
3137,1,7,1983,4,10,11,1,12000,50000,1,36,4,57000,1,1,1,40000,NA,3,0,1,62000
3139,1,3,1981,4,12,12,1,35000,4000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39000
3142,1,12,1981,4,12,12,1,16600,26000,1,37,2,467966,7,1,1,328451,NA,3,0,1,42600
3143,1,5,1984,4,17,12,1,20000,22000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42000
3145,1,5,1982,4,18,16,1,20000,50000,1,37,3,467966,5,1,1,328451,NA,1,0,1,70000
3146,1,2,1982,4,12,12,1,55000,35000,1,37,2,467966,3,0,1,NA,NA,2,0,0,90000
3153,2,2,1982,4,12,12,1,6000,66000,1,37,4,NA,3,1,1,NA,NA,3,0,1,72000
3155,2,1,1981,4,14,13,1,20000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50000
3159,2,11,1980,4,NA,15,1,28600,49800,2,38,2,38829,5,0,1,38829,NA,2,0,0,78400
3171,1,1,1984,4,12,16,1,14000,15000,1,35,4,38000,4,0,1,38000,NA,1,0,1,29000
3178,2,1,1981,2,13,15,1,18000,50000,1,38,2,NA,2,1,0,38000,NA,1,0,1,68000
3179,2,10,1984,2,13,15,1,34000,10000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,44000
3183,2,12,1983,4,16,16,1,58000,15000,2,35,2,120300,5,1,2,55000,NA,1,0,1,73000
3187,1,12,1983,4,16,13,1,28000,60000,1,35,4,168000,5,1,1,120000,NA,1,0,1,88000
3190,2,6,1982,4,12,12,1,33194,26783,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,59977
3194,1,7,1983,4,14,17,1,38000,20000,1,36,2,467966,7,1,1,328451,NA,1,0,0,58000
3197,1,9,1981,4,14,16,1,32500,20900,1,38,4,143100,5,1,1,143000,NA,1,0,0,53400
3199,2,11,1983,4,12,13,1,10000,12000,3,35,2,NA,2,3,1,23000,NA,1,0,1,22000
3202,1,4,1983,4,10,10,1,20000,10000,1,36,2,107000,3,0,1,50000,NA,3,0,0,30000
3210,2,11,1984,4,13,19,1,60000,35000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,95000
3211,2,4,1983,4,16,18,1,65000,24000,2,36,1,NA,4,0,1,59000,NA,2,1,1,89000
3215,1,10,1981,4,18,16,1,40000,30000,2,38,3,467966,5,3,1,115000,NA,2,1,1,70000
3216,1,3,1981,4,16,18,1,4000,36000,1,38,2,106212,4,1,2,212,NA,1,0,1,40000
3219,1,5,1983,2,12,12,1,33000,51000,1,36,2,NA,2,1,1,NA,NA,2,1,1,84000
3220,1,3,1983,4,16,17,1,35000,25000,2,36,3,100000,2,1,1,35000,NA,2,0,1,60000
3221,2,10,1980,4,12,14,1,35000,50000,1,39,2,50000,4,1,1,10000,NA,3,0,1,85000
3222,1,11,1980,4,NA,15,1,700,40000,1,38,2,229250,2,1,1,45000,NA,2,0,1,40700
3225,2,10,1980,4,14,NA,1,16000,39000,1,39,2,35000,2,0,1,NA,NA,3,2,1,55000
3247,1,5,1981,4,15,13,1,5000,60000,1,38,2,69000,4,1,1,70000,NA,2,0,1,65000
3251,2,5,1983,2,12,12,1,11000,27000,1,36,2,66000,2,1,1,36000,NA,3,0,1,38000
3253,1,2,1984,4,13,16,1,50000,28000,1,35,2,58000,2,0,1,30000,NA,2,0,0,78000
3255,2,9,1981,4,14,13,1,12000,40000,1,38,2,NA,2,3,0,NA,NA,5,3,1,52000
3256,1,4,1984,4,14,13,1,12000,40000,1,35,2,23500,2,0,1,23500,NA,2,0,1,52000
3259,1,4,1981,4,12,15,1,38000,12000,2,38,2,NA,2,0,0,15000,NA,4,2,1,50000
3261,2,6,1981,4,15,14,1,28000,40000,1,38,2,NA,2,1,1,20488,NA,4,0,1,68000
3262,1,6,1983,4,15,14,1,28000,40000,1,36,2,150000,2,0,1,85000,NA,3,0,1,68000
3266,1,10,1981,4,12,12,1,30000,21000,2,38,3,155000,2,1,1,95000,NA,3,0,1,51000
3271,1,6,1981,4,12,16,1,20540,21976,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42516
3272,2,2,1983,4,12,16,1,20540,21976,1,36,2,33000,2,3,1,33000,NA,2,0,1,42516
3274,1,2,1981,4,12,12,1,18000,17000,1,38,2,115000,2,0,1,115000,NA,2,0,0,35000
3276,2,5,1982,4,13,18,1,30000,38000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,68000
3279,2,11,1984,4,15,19,1,50000,25000,1,35,NA,93000,4,1,1,57000,NA,3,0,0,75000
3280,2,11,1981,4,12,13,1,20000,35000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,55000
3281,1,11,1984,4,16,12,1,1900,72100,1,34,2,60000,5,1,0,25000,NA,3,2,1,74000
3282,2,4,1984,4,16,18,1,35000,50000,1,35,3,95000,4,1,1,43000,NA,3,0,1,85000
3287,1,6,1981,3,NA,NA,1,33000,30000,2,38,3,120000,4,1,1,100000,NA,2,0,1,63000
3288,2,12,1983,3,NA,NA,1,33000,30000,2,35,3,36085,3,1,1,36000,NA,2,0,1,63000
3297,2,1,1984,1,12,12,1,15000,40000,1,35,3,72000,2,1,1,17000,NA,3,0,1,55000
3302,2,10,1984,4,NA,11,1,21000,13000,4,35,3,30000,2,0,1,30000,NA,1,0,1,34000
3306,2,3,1981,4,12,12,1,23000,35000,1,38,3,43200,2,3,1,12000,NA,3,1,1,58000
3309,1,3,1982,4,8,8,1,5000,8000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13000
3310,1,6,1980,4,12,14,1,12000,65000,1,39,3,36000,2,3,NA,36000,NA,3,0,1,77000
3311,1,11,1983,4,12,14,1,12000,65000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77000
3320,2,2,1982,4,12,12,1,65000,38000,1,37,3,90000,4,1,0,NA,NA,2,0,0,103000
3324,2,2,1982,4,12,20,1,30000,25000,4,37,3,121000,5,1,1,68000,NA,2,0,1,55000
3329,2,11,1983,4,12,10,1,42000,28000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,70000
3332,1,11,1982,4,10,12,1,16000,28000,1,36,3,30000,1,2,1,30000,NA,1,0,1,44000
3344,1,5,1983,4,16,14,1,15000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45000
3359,1,5,1982,4,12,12,1,58000,56000,1,37,3,42507,2,1,1,42507,NA,2,0,0,114000
3361,2,3,1982,4,12,12,1,40000,20000,1,37,3,0,2,3,1,NA,NA,3,0,0,60000
3366,1,12,1984,4,12,12,1,3500,23000,2,35,3,34000,3,0,1,34000,NA,2,0,0,26500
3368,2,9,1984,4,16,14,1,54000,28000,2,35,3,63750,4,1,1,NA,NA,2,0,1,82000
3373,1,8,1984,4,13,16,1,0,70000,1,35,3,105015,1,0,0,NA,NA,2,1,1,70000
3374,1,5,1980,4,12,12,1,8000,256094,1,39,4,NA,4,0,1,NA,NA,1,0,1,264094
3375,2,8,1984,4,12,12,1,8000,256094,1,35,3,39500,4,0,0,39500,NA,1,0,1,264094
3378,1,2,1983,4,15,13,1,21000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,51000
3381,2,8,1982,4,19,18,1,90000,100000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,190000
3406,2,5,1983,4,12,12,1,30000,70000,1,36,3,NA,2,0,1,46633,NA,2,1,1,100000
3410,2,8,1984,4,12,12,1,68500,22200,1,35,3,251000,5,1,1,163000,NA,2,0,0,90700
3416,2,1,1981,4,15,14,1,8000,120000,1,38,3,NA,4,1,1,3400,NA,2,0,1,128000
3418,1,6,1982,4,16,18,1,38000,62000,1,37,3,NA,4,1,1,89000,NA,3,1,1,100000
3419,1,3,1984,4,16,18,1,38000,62000,1,35,3,212001,4,1,1,72000,NA,2,0,1,100000
3420,2,5,1982,4,13,13,1,27000,30000,1,37,3,60000,2,0,1,60000,NA,2,0,1,57000
3421,1,10,1984,4,13,13,1,27000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,57000
3422,2,12,1982,4,16,16,1,47000,40000,1,36,3,NA,4,1,1,NA,NA,2,0,0,87000
3423,2,10,1981,4,13,18,1,41000,30000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,71000
3424,1,8,1983,4,13,18,1,41000,30000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,71000
3430,2,7,1983,4,12,12,1,38000,10000,1,36,3,84200,0,1,1,4200,NA,2,0,0,48000
3435,1,1,1983,4,14,16,1,27000,42000,2,36,3,43000,4,0,1,43000,NA,2,1,0,69000
3440,1,11,1981,4,13,12,1,45000,43000,1,37,3,NA,2,0,0,NA,NA,1,0,0,88000
3441,2,11,1981,4,16,16,1,20000,90000,1,37,3,95025,5,1,1,35000,NA,2,0,1,110000
3443,2,12,1983,4,8,12,1,17000,19000,2,35,3,30010,4,0,1,30000,NA,1,0,0,36000
3446,1,2,1980,4,NA,NA,1,7000,30000,1,39,3,150000,4,1,1,60000,NA,3,0,1,37000
3457,1,10,1983,4,18,18,1,35000,65000,1,35,3,135000,6,1,1,135000,NA,1,0,1,100000
3458,1,10,1983,4,18,18,1,38000,65000,1,36,3,100000,5,1,1,100000,NA,2,0,1,103000
3462,2,12,1982,4,NA,NA,1,25935,87949,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,113884
3463,2,11,1982,4,12,12,1,190777,15000,1,36,3,77650,4,1,1,3500,NA,2,0,0,205777
3464,1,11,1982,4,12,12,1,190777,15000,1,37,3,160000,4,1,1,60000,NA,2,0,0,205777
3467,1,7,1984,4,20,13,1,45000,0,2,35,4,NA,2,1,1,70000,NA,2,0,1,45000
3470,2,6,1981,4,13,14,1,50000,40000,1,38,3,48050,4,0,1,48000,NA,3,1,0,90000
3475,2,9,1984,4,16,13,1,80000,10000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,90000
3476,1,1,1984,4,12,17,1,5000,57000,1,35,3,87000,2,1,1,45000,NA,2,0,1,62000
3481,2,9,1981,3,12,12,1,25000,30000,1,38,3,109000,2,1,1,61000,NA,4,0,1,55000
3482,1,5,1984,4,12,12,1,25000,30000,1,35,2,115000,2,0,1,85000,NA,2,0,1,55000
3484,2,9,1983,4,12,12,1,40000,51000,1,36,3,62500,2,1,1,55000,NA,3,0,1,91000
3487,1,2,1984,4,14,16,1,70000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100000
3491,1,3,1984,1,16,14,1,23000,1000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24000
3493,1,9,1984,1,12,11,1,1728,640,3,35,3,43000,2,3,1,43000,NA,2,0,0,2368
3495,1,12,1982,1,11,12,1,24000,30000,1,36,3,17500,2,0,0,NA,NA,1,0,1,54000
3498,2,8,1983,4,NA,NA,1,36000,30000,2,36,3,72000,6,1,1,72000,NA,3,0,1,66000
3500,1,9,1982,4,15,14,1,5000,28000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,33000
3506,2,1,1983,1,NA,12,1,2000,1000,1,36,3,25000,1,0,1,25000,NA,3,0,0,3000
3520,1,6,1981,4,10,NA,1,70000,0,2,38,3,43550,4,0,0,43000,NA,1,0,1,70000
3522,2,1,1984,4,10,13,1,20000,14000,4,35,3,22000,1,1,0,NA,NA,3,0,1,34000
3526,2,6,1980,4,9,9,1,200,150,1,39,3,105750,4,1,1,22000,NA,1,0,0,350
3527,2,5,1983,4,16,13,1,14000,56000,1,36,4,230000,5,0,1,65000,NA,2,0,1,70000
3528,1,1,1983,4,10,13,1,38000,0,1,36,3,40000,1,3,1,40000,NA,3,0,0,38000
3540,2,12,1980,1,12,11,1,12000,30000,1,38,3,88000,5,1,0,35000,NA,1,0,1,42000
3551,1,4,1981,4,14,14,1,0,50000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50000
3553,2,4,1982,4,16,16,1,49000,18000,1,37,3,82000,5,0,1,47250,NA,3,0,0,67000
3554,1,3,1984,4,16,16,1,49000,18000,1,35,3,102000,2,1,1,77000,NA,3,0,0,67000
3557,1,7,1984,4,14,16,1,11900,18500,1,35,3,NA,0,0,0,NA,NA,4,1,1,30400
3564,1,7,1981,4,NA,12,1,18000,20000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,38000
3565,1,2,1984,4,NA,12,1,18000,20000,1,35,3,48000,2,0,1,48000,NA,1,0,1,38000
3568,1,12,1983,4,NA,13,1,30000,18000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,48000
3569,1,1,1982,4,14,12,1,37500,25500,2,37,3,110010,2,1,1,70000,NA,2,0,1,63000
3572,1,11,1984,4,12,12,1,41000,11000,2,35,3,43000,2,3,1,43000,NA,3,1,1,52000
3574,1,7,1981,4,12,16,1,30000,3000,2,38,3,83750,4,0,1,80000,NA,1,0,1,33000
3575,2,9,1983,1,16,16,1,10000,256094,1,36,3,90000,4,0,1,30000,NA,2,0,1,266094
3577,2,6,1981,2,16,13,1,72000,3000,2,38,NA,NA,4,1,1,48000,NA,3,0,1,75000
3578,2,2,1984,4,16,13,1,72000,3000,2,35,4,NA,4,0,1,51000,NA,2,0,1,75000
3579,2,8,1983,1,13,14,1,35000,50000,1,36,3,145000,4,1,1,85000,NA,2,0,1,85000
3584,1,11,1983,1,8,16,1,30000,40000,2,35,3,112000,4,0,1,50000,NA,2,1,0,70000
3585,2,6,1983,4,11,NA,1,60000,12000,3,36,3,70000,2,1,0,NA,NA,2,0,0,72000
3587,1,6,1981,1,12,14,1,49000,70000,1,38,3,292075,5,1,1,157000,NA,2,0,1,119000
3595,2,12,1983,4,14,16,1,48000,90000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,138000
3598,2,5,1981,1,14,18,1,72000,60000,2,38,3,55000,5,0,1,55000,NA,4,0,1,132000
3599,1,2,1983,1,14,18,1,72000,60000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,132000
3601,2,2,1983,1,16,14,1,37000,46000,1,36,3,59000,6,0,1,59000,NA,2,0,1,83000
3602,1,12,1980,2,11,12,1,31000,22000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,53000
3603,1,8,1983,2,11,12,1,31000,22000,2,36,3,40000,2,0,1,40000,NA,2,0,1,53000
3604,2,8,1983,4,13,12,1,65000,35000,2,36,3,56360,2,0,1,53000,NA,2,0,1,100000
3606,1,8,1983,4,19,17,1,38000,100000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,138000
3610,1,8,1980,4,12,15,1,24459,52113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,76572
3611,2,11,1981,4,14,16,1,30000,48000,2,37,3,46000,2,1,1,16000,NA,2,0,0,78000
3614,2,11,1983,4,16,16,1,15000,65000,1,35,2,286500,5,1,1,328451,NA,2,0,1,80000
3615,2,7,1982,4,16,14,1,18000,72000,1,37,4,467966,4,0,1,NA,NA,2,2,1,90000
3616,1,12,1984,4,16,14,1,18000,72000,1,34,2,NA,2,0,1,60000,NA,1,1,1,90000
3618,1,8,1984,4,12,16,1,28000,20000,1,35,3,155000,3,1,1,110000,NA,3,0,0,48000
3620,1,1,1983,2,12,12,1,24000,42000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,66000
3621,1,6,1984,1,14,14,1,32000,45000,1,35,3,NA,3,2,1,80000,NA,3,0,1,77000
3623,1,10,1983,1,15,14,1,31000,12000,2,36,4,154000,4,1,2,75000,NA,2,0,1,43000
3626,1,7,1984,1,12,14,1,23000,17000,1,35,3,NA,2,0,1,NA,NA,NA,NA,0,40000
3632,1,2,1982,1,14,14,1,63000,50000,1,38,3,280000,2,1,1,328451,NA,1,0,0,113000
3637,2,7,1984,1,12,14,1,30000,60000,1,35,3,119000,5,3,1,69000,NA,2,0,1,90000
3640,1,3,1984,4,18,16,1,190777,46533,2,35,3,NA,4,0,1,70000,NA,2,0,1,237310
3641,2,11,1984,1,12,15,1,37000,0,1,35,3,46000,7,0,1,46000,NA,2,0,0,37000
3643,1,10,1984,4,12,15,1,50000,34000,1,35,3,93023,4,1,1,73500,NA,1,0,0,84000
3644,2,10,1982,2,14,16,1,50000,20000,2,36,4,68000,2,1,1,30000,NA,2,0,1,70000
3660,1,3,1982,4,14,14,1,40000,35000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,75000
3664,1,12,1980,4,16,16,1,33000,80000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,113000
3665,1,3,1983,4,16,16,1,33000,80000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,113000
3669,1,8,1983,2,14,12,1,42000,24000,2,36,3,115000,2,3,1,70000,NA,2,0,1,66000
3689,2,8,1982,2,13,10,1,11520,14880,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,26400
3690,1,8,1982,2,12,12,1,30000,2000,1,37,3,219400,2,0,1,58000,NA,3,0,0,32000
3692,1,1,1983,4,13,12,1,10400,24700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35100
3693,1,2,1984,2,13,12,1,10400,23700,1,35,3,103000,2,1,1,78000,NA,3,0,1,34100
3709,1,12,1983,1,12,NA,1,15489,14786,2,35,3,NA,2,1,2,50000,NA,2,1,1,30275
3722,2,11,1982,4,9,12,1,36000,30000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66000
3725,1,12,1983,4,13,14,1,45000,6000,2,35,3,86000,4,1,1,53000,NA,1,0,1,51000
3728,1,12,1984,4,12,11,1,24700,38400,1,34,3,NA,3,1,1,50000,NA,2,0,1,63100
3732,1,7,1981,1,12,13,1,21000,24000,1,38,2,467966,0,0,1,20000,NA,2,0,1,45000
3734,1,8,1982,1,12,12,1,55000,2200,2,37,3,NA,2,0,1,65000,NA,2,0,1,57200
3738,1,5,1984,2,16,12,1,1400,36000,1,35,3,150000,3,1,1,150000,NA,3,0,1,37400
3739,2,8,1981,1,12,12,1,32000,14000,2,38,3,NA,4,1,2,70000,NA,2,0,1,46000
3740,2,4,1984,1,12,12,1,32000,1400,2,35,3,NA,2,3,1,60000,NA,2,0,1,33400
3748,2,8,1980,2,11,12,1,26000,4000,4,39,3,102600,3,3,1,41000,NA,2,0,1,30000
3763,1,5,1980,4,12,12,1,8000,42000,1,39,3,82200,2,1,1,50000,NA,2,0,1,50000
3764,2,2,1983,4,12,12,1,19000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,59000
3767,2,12,1983,4,12,14,1,32000,43000,1,35,3,143000,1,1,1,33000,NA,1,0,1,75000
3771,2,12,1984,1,12,14,1,45000,33000,1,34,3,467966,7,1,1,328451,NA,2,0,0,78000
3773,1,8,1984,4,12,11,1,15000,45000,1,35,3,101000,2,1,1,67000,NA,1,0,1,60000
3783,1,6,1982,1,12,14,1,28000,8000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36000
3784,2,11,1980,4,12,16,1,27000,25000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,52000
3785,1,2,1984,4,12,16,1,27000,25000,1,36,3,44000,2,0,1,44000,NA,3,0,0,52000
3786,2,9,1982,4,18,12,1,60000,10000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,70000
3787,1,5,1983,4,16,16,1,35000,15000,2,36,1,NA,2,0,1,95000,NA,2,0,1,50000
3790,1,11,1981,1,11,10,1,14380,15000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29380
3799,2,7,1981,2,12,13,1,34600,21500,2,38,3,50000,3,0,1,50000,NA,3,2,1,56100
3800,1,3,1983,2,12,13,1,34600,21500,2,36,3,76000,4,3,1,36000,NA,3,0,1,56100
3802,1,8,1983,3,NA,NA,1,37000,40000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,77000
3805,1,9,1980,4,12,14,1,22000,12000,2,39,1,NA,2,0,1,NA,NA,1,0,1,34000
3809,1,9,1983,1,15,12,1,6500,9700,1,36,4,NA,2,0,0,NA,NA,2,1,1,16200
3813,1,4,1982,4,9,12,1,50000,38000,2,37,3,467966,2,0,0,48000,NA,2,2,1,88000
3814,1,7,1981,4,12,12,1,26000,42000,1,38,3,120000,3,1,1,71000,NA,2,0,1,68000
3815,2,6,1981,2,16,16,1,26000,42000,1,38,3,20000,2,0,0,20000,NA,3,0,1,68000
3817,1,8,1984,4,19,18,1,35000,10000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,45000
3819,2,6,1980,4,12,12,1,30000,4000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34000
3820,2,3,1983,4,12,12,1,30000,4000,2,36,3,50,3,0,0,NA,NA,4,3,1,34000
3825,2,10,1981,4,NA,9,1,12000,14000,1,37,3,106000,1,3,1,41000,NA,2,0,1,26000
3826,1,12,1982,1,11,NA,1,12000,20000,1,36,3,35000,1,0,1,35000,NA,1,2,1,32000
3827,1,7,1984,1,12,14,1,12000,20000,1,35,3,45000,2,1,1,45000,NA,3,0,1,32000
3829,1,4,1982,4,12,14,1,18000,21000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,39000
3831,1,4,1982,4,9,14,1,31200,12000,2,37,3,NA,0,1,1,56000,NA,3,0,1,43200
3832,2,1,1981,4,14,10,1,23000,9000,2,38,3,NA,5,1,1,68000,NA,3,0,1,32000
3833,2,4,1980,4,9,12,1,190777,13000,2,39,3,68000,3,0,1,22000,NA,4,0,1,203777
3841,2,1,1982,1,12,12,1,25000,35000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
3842,2,8,1983,1,12,12,1,25000,35000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,60000
3847,2,6,1984,4,11,NA,1,2000,30000,1,35,3,NA,2,1,0,NA,NA,3,2,1,32000
3848,1,9,1984,4,NA,12,1,17000,1200,1,35,3,NA,1,0,1,35000,NA,3,0,0,18200
3852,1,7,1982,4,13,NA,1,11000,24000,1,37,3,70000,2,1,1,70000,NA,3,0,1,35000
3853,2,10,1984,4,13,NA,1,11000,24000,1,34,3,56100,2,1,1,26000,NA,4,2,1,35000
3855,2,7,1980,1,13,14,1,4500,25600,1,39,3,46151,4,1,1,43000,NA,2,1,1,30100
3869,2,1,1980,1,11,12,1,9360,800,1,39,3,200,2,0,1,NA,NA,3,0,0,10160
